Time_ms,Lambda_aligned,Power_uW,Scan_Direction
102800,794.9980416922248,15.7,Rising
147339,794.9980963619478,14.9,Falling
103100,794.9981133119492,14.1,Rising
147039,794.9981679816722,13.299999999999999,Falling
103400,794.9981849316736,12.3,Rising
146739,794.9982396013966,11.5,Falling
103700,794.998256551398,10.6,Rising
146439,794.998311221121,9.959999999999999,Falling
104000,794.9983281711224,9.19,Rising
104300,794.9983997908467,8.1,Rising
145813,794.9984606676124,7.55,Falling
145513,794.9985322873368,6.78,Falling
104991,794.9985647549453,6.31,Rising
145213,794.9986039070612,6.13,Falling
105291,794.9986363746697,5.8100000000000005,Rising
144913,794.9986755267856,5.66,Falling
105591,794.9987079943941,5.41,Rising
144613,794.99874714651,5.29,Falling
105891,794.9987796141185,5.090000000000001,Rising
